Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,IsHoliday
7,2013-01-27,19377.26,0,46.3,2.84,225.18,6.5,2013,1,4,Regular
10,2011-12-04,14186.45,0,60.77,3.27,221.5,5.37,2011,12,48,Regular
7,2012-06-03,19191.78,0,69.42,4.08,226.91,7.27,2012,6,22,Regular
33,2010-10-10,17677.99,0,94.11,3.83,226.64,6.02,2010,10,40,Regular
23,2013-01-06,27119.49,0,92.43,3.76,210.24,5.33,2013,1,1,Regular
21,2011-01-30,25855.6,0,74.6,4.21,215.13,8.29,2011,1,4,Regular
19,2013-05-19,20537.63,0,48.02,2.56,213.62,7.86,2013,5,20,Regular
48,2010-11-28,13606.32,0,84.83,4.04,219.23,9.13,2010,11,47,Regular
19,2011-05-15,13870.54,0,44.19,4.27,228.11,6.51,2011,5,19,Regular
36,2013-05-19,20075.62,0,97.56,2.53,210.1,5.68,2013,5,20,Regular
29,2013-05-05,21681.61,1,30.41,3.62,219.76,6.8,2013,5,18,Holiday
18,2011-01-23,18126.89,0,69.88,3.2,227.7,8.89,2011,1,3,Regular
2,2011-03-27,17599.15,0,36.19,2.6,228.52,6.21,2011,3,12,Regular
1,2010-03-21,17036,0,58.53,3.34,223.15,6.28,2010,3,11,Regular
47,2011-04-24,19883.03,0,74.45,3.79,226.6,5.74,2011,4,16,Regular
5,2012-07-22,8086.19,0,78.27,4.34,216.48,9.93,2012,7,29,Regular
20,2011-09-11,14493.37,0,84.99,3.74,215.72,9.84,2011,9,36,Regular
11,2013-09-08,16864.75,0,71.53,4.21,210.98,8.29,2013,9,36,Regular
42,2010-06-20,26037.52,0,47.59,2.74,220.06,6.07,2010,6,24,Regular
2,2010-01-03,15930.93,0,92.25,2.92,219.12,8.83,2010,1,53,Regular
3,2013-01-20,20902.34,0,86.78,4.44,217.44,7.92,2013,1,3,Regular
23,2012-07-01,21132.71,0,41.2,4.27,212.27,8.75,2012,7,26,Regular
12,2010-12-05,26489.58,0,87.86,2.97,214.62,9.3,2010,12,48,Regular
20,2012-10-21,26312.89,0,98.09,3.74,214.07,6.59,2012,10,42,Regular
5,2011-02-20,19712.49,0,74.61,3.23,228.88,9.57,2011,2,7,Regular
37,2012-12-30,17622.58,0,49.73,3.44,229.33,9.49,2012,12,52,Regular
38,2013-05-26,16680.83,0,72.46,4.22,210.07,7.74,2013,5,21,Regular
30,2010-01-10,18794.68,0,53.98,3.97,213.41,8.42,2010,1,1,Regular
9,2011-05-22,17829.83,0,77.32,2.98,227.78,7.06,2011,5,20,Regular
34,2013-07-07,22768.14,0,68.14,3.13,210.77,8.28,2013,7,27,Regular
44,2012-10-07,22101.55,0,95.06,3.08,228.87,7.74,2012,10,40,Regular
35,2013-08-04,22959.01,0,73.25,4.06,217.6,6.61,2013,8,31,Regular
22,2012-02-05,26296.42,0,44.98,3.48,220.77,6.61,2012,2,5,Regular
44,2013-02-17,29314.35,0,80.76,4.4,225.28,8.26,2013,2,7,Regular
24,2011-02-27,20623.32,0,51.06,4.13,214.88,9.78,2011,2,8,Regular
17,2010-04-25,25497.32,0,49.07,2.92,212.01,6.01,2010,4,16,Regular
10,2010-12-05,18241.7,0,57.42,4.07,226.2,6.96,2010,12,48,Regular
30,2011-06-12,25925.03,0,30.84,3.51,229.69,9.03,2011,6,23,Regular
46,2013-08-04,25307.55,0,97.84,3.01,223.18,5.62,2013,8,31,Regular
23,2012-10-28,25042.08,0,67.26,3.23,226.5,9.97,2012,10,43,Regular
32,2013-05-26,20470.35,0,84.14,4.44,228.83,8.39,2013,5,21,Regular
17,2012-07-01,16658.21,0,48.05,3.47,214.57,9.55,2012,7,26,Regular
50,2010-10-24,13027.36,0,82.26,3.94,217.01,9.19,2010,10,42,Regular
17,2011-01-30,19799.81,0,69.7,3.45,214.38,8.89,2011,1,4,Regular
14,2010-12-12,27665.06,0,59.69,3.24,211.24,5.16,2010,12,49,Regular
9,2013-09-29,18450.78,0,97.95,4.09,224.65,7.03,2013,9,39,Regular
40,2013-05-26,23925.63,0,64.57,4.2,212.91,6.01,2013,5,21,Regular
2,2010-09-12,24219.76,0,76.02,2.64,211.85,9.36,2010,9,36,Regular
45,2010-11-14,18581.57,0,31.07,3.06,217.15,8.4,2010,11,45,Regular
25,2013-03-31,26581.72,0,51.1,3.52,211.21,5.54,2013,3,13,Regular
39,2010-04-11,5456.7,0,92.21,3.13,213.59,6.8,2010,4,14,Regular
9,2013-01-27,13886.25,0,83.13,4.07,211.4,5.35,2013,1,4,Regular
22,2011-07-10,15421.84,0,67.57,2.73,227.55,8.7,2011,7,27,Regular
43,2012-08-26,15901.42,0,93.01,4.1,225.59,7.09,2012,8,34,Regular
46,2012-10-28,21681.31,0,64.04,3.74,227.19,6.17,2012,10,43,Regular
4,2010-06-13,21450.19,0,69.66,3.08,227.37,7.59,2010,6,23,Regular
26,2012-05-20,21969.95,0,56.75,3.19,228.89,5.21,2012,5,20,Regular
29,2013-09-01,22980.41,0,73.4,2.87,213.73,6.29,2013,9,35,Regular
45,2012-04-01,15249.48,0,52.33,3.01,228,5.88,2012,4,13,Regular
34,2011-07-10,13909.12,0,56.98,3.93,220.5,9.65,2011,7,27,Regular
23,2011-10-16,21981.6,0,97.64,3.25,213.32,6.89,2011,10,41,Regular
37,2011-03-27,16848.84,0,37.79,3.87,223.12,7.92,2011,3,12,Regular
11,2011-09-04,12147.62,0,37.37,3.53,216.54,7.51,2011,9,35,Regular
6,2011-09-04,24856.72,0,33.03,2.79,210.93,8.3,2011,9,35,Regular
18,2012-10-07,26975.51,0,52.4,3.5,211.57,6.4,2012,10,40,Regular
21,2012-05-27,27785.8,0,57.88,4.01,218.47,5.6,2012,5,21,Regular
42,2011-09-11,20935.04,0,36.62,3.1,226.53,5.41,2011,9,36,Regular
36,2011-02-27,23129.66,0,68.44,3.8,216.22,5.97,2011,2,8,Regular
41,2010-04-11,26849.34,0,70.83,2.9,225.32,7.41,2010,4,14,Regular
38,2011-10-16,16792.92,0,82.57,2.77,211.11,6.18,2011,10,41,Regular
34,2010-12-19,25553.39,0,98.32,3.22,217.87,7.17,2010,12,50,Regular
17,2010-07-04,21376.98,0,73.35,3.28,212.55,5.15,2010,7,26,Regular
37,2011-05-29,24568.56,0,37.82,4.02,227.27,8.14,2011,5,21,Regular
25,2011-02-27,20930.47,0,36.2,3.42,229.36,9.39,2011,2,8,Regular
38,2013-07-21,26481.28,0,84.43,2.66,216.51,5.24,2013,7,29,Regular
12,2010-08-01,21117.62,0,75.52,3.77,229.78,6.09,2010,8,30,Regular
23,2010-03-21,12580.1,0,41.33,3.44,225.05,6.59,2010,3,11,Regular
42,2010-11-14,27259.63,0,47.74,3.16,210.02,6.44,2010,11,45,Regular
22,2013-01-13,15262.35,0,82.52,4.1,219.71,5.2,2013,1,2,Regular
21,2010-08-08,26265.29,1,69.63,2.81,226.68,5.53,2010,8,31,Holiday
27,2013-01-20,19548.79,0,70.95,4.33,220.68,9.56,2013,1,3,Regular
31,2013-06-16,25880.05,0,44.7,3.17,221,8.56,2013,6,24,Regular
6,2011-02-27,25673.84,0,74.03,3.42,218.95,9.79,2011,2,8,Regular
27,2010-11-14,22150.71,0,83.94,4.36,217.9,7.2,2010,11,45,Regular
40,2011-08-14,22542.68,0,91.97,4.02,210.55,9.4,2011,8,32,Regular
34,2011-07-10,22113.14,1,81.57,2.65,222.43,9.08,2011,7,27,Holiday
12,2012-07-29,9930.88,0,70.35,3.66,225.33,9.37,2012,7,30,Regular
45,2010-01-24,20591.65,0,77.13,3.12,225.8,5.2,2010,1,3,Regular
7,2010-12-26,14419.68,0,63.96,3.52,222.49,8.26,2010,12,51,Regular
10,2013-01-13,20855.94,0,45.88,3.99,216.83,7.83,2013,1,2,Regular
45,2012-02-19,14285.29,0,91.75,3.49,210.45,7.73,2012,2,7,Regular
17,2010-09-05,14075.24,0,67.28,2.64,227.92,7.52,2010,9,35,Regular
26,2013-06-23,28024.67,0,71.6,3.56,218.58,8.98,2013,6,25,Regular
21,2011-01-09,25347.24,0,99.31,2.55,222.02,9.84,2011,1,1,Regular
28,2012-04-08,19979.29,0,98.95,3.2,213.89,9.14,2012,4,14,Regular
46,2012-06-03,20923.84,0,71.04,3.46,212.84,9.35,2012,6,22,Regular
2,2010-04-25,18760.42,1,32.38,3.79,211.74,7.42,2010,4,16,Holiday
43,2011-06-05,22849.38,0,57.73,3.51,225.98,8.45,2011,6,22,Regular
1,2013-01-06,16619.73,0,95.61,2.8,222.93,7.08,2013,1,1,Regular
36,2012-01-01,24968.7,0,50.18,4.36,222.42,6.8,2012,1,52,Regular
26,2012-11-11,18734.57,0,99.95,3.8,228.39,9.48,2012,11,45,Regular
29,2012-03-25,17900.77,0,35.9,3.13,213.17,9.53,2012,3,12,Regular
21,2010-10-24,20108.57,0,69.77,4.43,213.41,8.41,2010,10,42,Regular
11,2012-02-19,17044.27,0,66.08,4.27,213.79,9.19,2012,2,7,Regular
40,2012-03-11,21643.41,0,47.87,2.79,218.47,6.8,2012,3,10,Regular
11,2010-07-04,17313.19,0,96.4,3.81,227.48,7.17,2010,7,26,Regular
36,2010-09-12,22342.62,0,73.34,3.62,227.63,9.11,2010,9,36,Regular
49,2010-11-14,26080.03,0,46.12,2.89,221.81,6.99,2010,11,45,Regular
39,2012-02-26,16403.39,0,56.88,2.97,223.16,5.2,2012,2,8,Regular
40,2010-08-29,19347.12,0,80.49,3.63,227.96,6.77,2010,8,34,Regular
35,2012-07-08,22306.65,0,50.84,3.14,222.48,6.99,2012,7,27,Regular
34,2011-07-10,17820.71,0,91.57,4.17,214.6,5.77,2011,7,27,Regular
47,2011-07-10,22321.6,0,41.6,2.7,224.1,6.72,2011,7,27,Regular
24,2012-12-09,22776.99,0,48.52,4.33,225.4,9.67,2012,12,49,Regular
22,2012-04-22,25416.31,0,40.14,4.18,222.71,9.29,2012,4,16,Regular
5,2012-10-21,16970.05,0,37.29,3.98,215.47,7.23,2012,10,42,Regular
33,2012-04-29,15286.12,0,51.02,3.03,218,8.55,2012,4,17,Regular
36,2011-07-17,18462.11,0,99.94,3.93,219.41,5.76,2011,7,28,Regular
47,2013-04-21,15161.24,0,36.6,3.38,212.91,8.76,2013,4,16,Regular
20,2012-12-09,22822.49,0,44.91,3.77,219.04,7.38,2012,12,49,Regular
19,2012-11-11,14191.24,0,49.01,3.13,213.22,8.61,2012,11,45,Regular
35,2012-04-08,31665.08,1,73.34,4.17,219.99,8.22,2012,4,14,Holiday
43,2011-02-06,26479.64,0,82.17,2.58,211.02,6.16,2011,2,5,Regular
17,2011-03-13,20062.88,0,82.64,3.88,228.97,9.17,2011,3,10,Regular
45,2012-12-23,24336.97,0,30.6,4.16,214.93,7.86,2012,12,51,Regular
43,2013-09-08,11815.99,1,75.63,3.79,219.34,8.92,2013,9,36,Holiday
34,2013-04-14,32616.87,0,74.15,2.88,210.66,5.47,2013,4,15,Regular
9,2011-11-27,17048.93,1,66.24,3.07,213.85,8.08,2011,11,47,Holiday
26,2013-04-07,19397.51,0,56.54,3.53,223.86,6.46,2013,4,14,Regular
2,2013-02-24,10720.33,0,85.82,3.16,212.24,9.3,2013,2,8,Regular
9,2011-04-03,22431.44,0,54.07,2.51,222.56,9.75,2011,4,13,Regular
9,2012-10-07,14468.28,0,46.1,2.58,210.04,5.28,2012,10,40,Regular
40,2013-03-17,20508.28,0,51.71,4.04,219.3,8.62,2013,3,11,Regular
17,2013-03-03,17278.63,1,60.78,2.67,224.43,5.51,2013,3,9,Holiday
1,2011-08-14,14611.28,0,44.98,4.36,228.53,9.29,2011,8,32,Regular
25,2013-08-11,15978.19,0,72.53,3.39,219.86,5.62,2013,8,32,Regular
43,2012-08-12,21128.94,1,91.89,4.02,226.81,5.98,2012,8,32,Holiday
40,2013-08-11,13592.55,0,71.68,2.75,226.05,6.26,2013,8,32,Regular
42,2012-09-30,16255.94,0,61.27,4.35,215.92,8.64,2012,9,39,Regular
25,2012-05-06,23316.37,0,85.78,2.57,227.49,6.46,2012,5,18,Regular
39,2010-01-10,33012.4,0,82.36,2.58,222.81,7.98,2010,1,1,Regular
35,2012-01-08,22387.94,0,55.69,2.61,212.08,7.86,2012,1,1,Regular
3,2012-01-22,15413.69,0,72.29,2.71,228.78,7.01,2012,1,3,Regular
50,2011-05-15,18164.43,0,81.09,3.47,213.53,7.7,2011,5,19,Regular
37,2013-04-07,20157.95,1,47.18,4.08,219.41,5.59,2013,4,14,Holiday
44,2012-05-27,18252.88,0,55.64,3.07,219.33,9.38,2012,5,21,Regular
44,2013-03-31,24515.29,0,37.4,3.99,222.5,6.04,2013,3,13,Regular
30,2011-01-30,21087.37,1,99.14,4.05,223.3,9.4,2011,1,4,Holiday
38,2011-07-17,24539.26,0,36.01,4.32,214.66,7.59,2011,7,28,Regular
34,2013-09-22,18427.78,0,41.8,2.8,217.05,8.07,2013,9,38,Regular
12,2013-01-06,26627.5,0,63.59,2.77,212.89,6.29,2013,1,1,Regular
19,2012-09-09,19167.57,0,90.57,2.74,212.52,6.11,2012,9,36,Regular
37,2010-05-09,15144.05,0,54.91,3.22,226.5,7.45,2010,5,18,Regular
44,2010-02-14,30886.6,0,83.8,3.48,225.01,6.34,2010,2,6,Regular
49,2012-08-12,10875.11,0,77.32,3.42,218.85,7.12,2012,8,32,Regular
17,2011-01-09,16306.31,0,74.71,3.01,211.92,7.2,2011,1,1,Regular
10,2011-12-25,16864.86,0,89.15,3.74,219,6.35,2011,12,51,Regular
49,2011-08-21,32541.53,0,30.99,3.18,215.89,6.46,2011,8,33,Regular
47,2011-07-24,29034.29,1,95.04,3.23,225.56,9.86,2011,7,29,Holiday
12,2011-02-27,27469.64,0,88.05,2.71,211.93,7.94,2011,2,8,Regular
16,2011-08-28,18346.71,0,95.65,3.68,219.03,9.16,2011,8,34,Regular
24,2010-01-10,32130.89,0,85.55,3.81,221.83,5.23,2010,1,1,Regular
19,2013-05-26,21841.76,0,91.5,4.02,229.71,5.01,2013,5,21,Regular
8,2010-08-01,24886.32,0,44.22,4.31,211.79,7.6,2010,8,30,Regular
31,2010-08-15,20898.48,0,52.35,4.03,212.28,9.13,2010,8,32,Regular
21,2011-07-10,19752.67,0,52.07,2.97,229.76,8.05,2011,7,27,Regular
17,2010-03-14,18741.11,0,37.64,2.97,218.11,8.09,2010,3,10,Regular
23,2013-01-27,18951.8,0,81.07,4.33,224.87,5.7,2013,1,4,Regular
37,2012-06-10,23042.46,1,39.53,4.08,225.67,9.89,2012,6,23,Holiday
16,2012-07-29,21836,0,33.68,4.06,216.29,7.65,2012,7,30,Regular
6,2012-06-10,19842.64,0,84.28,3.94,214.29,5.51,2012,6,23,Regular
8,2010-08-01,27547.62,0,93.33,3.03,215.52,7.07,2010,8,30,Regular
25,2013-05-12,5166.23,0,83.49,4.19,225.29,5.36,2013,5,19,Regular
18,2012-05-27,22549.44,0,87.77,2.79,226.81,7.09,2012,5,21,Regular
25,2010-11-21,23588.69,0,71.69,3.2,223.99,8.56,2010,11,46,Regular
12,2013-06-16,25734.81,0,92.14,3.19,218.82,6.62,2013,6,24,Regular
15,2012-01-15,19675.64,0,64.77,3.62,215.25,6.57,2012,1,2,Regular
26,2010-05-09,21039.6,0,99.18,3.43,218.5,7.57,2010,5,18,Regular
41,2011-07-17,24929.74,0,37.24,3.42,228.29,7.49,2011,7,28,Regular
45,2012-05-06,27455.83,0,86.64,3.61,227.26,7.34,2012,5,18,Regular
26,2012-07-22,18497.32,0,74.9,3.33,216.47,7.58,2012,7,29,Regular
47,2012-01-15,21334.88,0,70.65,3,216.56,5.24,2012,1,2,Regular
32,2010-12-05,28392.87,0,80.81,3.83,225.6,7.37,2010,12,48,Regular
10,2011-05-22,9379.86,0,88.82,4.08,218.53,9.96,2011,5,20,Regular
16,2010-12-12,16549.94,0,90.4,3.46,221.45,8.82,2010,12,49,Regular
7,2011-07-17,27329.18,0,42.28,3.8,218.45,6.44,2011,7,28,Regular
17,2011-10-23,25462.69,0,43.79,3.57,214.85,8.39,2011,10,42,Regular
23,2010-03-21,22612.23,0,31.13,2.62,213.78,6.65,2010,3,11,Regular
26,2010-06-06,17757.02,0,39.23,3.35,212.79,5.96,2010,6,22,Regular
21,2011-01-09,15590.91,0,48.47,2.52,210.23,8.87,2011,1,1,Regular
22,2012-04-01,17043.92,0,80.47,3.82,215.61,6.05,2012,4,13,Regular
7,2013-10-06,27740.04,0,63.3,3.52,213.43,9.29,2013,10,40,Regular
14,2011-02-13,16857.79,0,83.05,2.75,215.16,6.9,2011,2,6,Regular
15,2013-02-17,20507.11,0,64.06,3.58,211.52,8.78,2013,2,7,Regular
7,2010-01-17,16231.46,0,68.89,4.3,216.83,6.3,2010,1,2,Regular
9,2011-02-06,24213.87,0,37.77,3.18,220.4,8.26,2011,2,5,Regular
48,2013-06-30,17306.37,0,84.36,4.46,228.89,6.06,2013,6,26,Regular
8,2011-01-30,19512.03,0,83.07,4.42,216.94,5.11,2011,1,4,Regular
50,2012-10-07,11583.09,0,51.53,4.07,210.62,9.07,2012,10,40,Regular
23,2013-03-10,11933.16,1,53,4.13,217.25,9.28,2013,3,10,Holiday
29,2011-09-18,20038.37,0,45.38,3.32,226.34,9.4,2011,9,37,Regular
18,2013-09-29,13374.21,0,86.97,3.31,216.8,5.18,2013,9,39,Regular
31,2011-01-16,30525.43,0,82.29,4.41,215.83,8.8,2011,1,2,Regular
30,2010-11-07,9692.38,0,72.64,3.23,228.38,9.18,2010,11,44,Regular
39,2010-01-03,15999.12,0,46.72,2.69,215.94,6.56,2010,1,53,Regular
35,2010-05-23,20083.5,0,42.03,2.81,229.41,7.35,2010,5,20,Regular
18,2010-05-23,18174.34,0,33.52,3.92,226.65,7.04,2010,5,20,Regular
42,2010-12-26,14479.27,0,33.19,3.27,223.68,7.2,2010,12,51,Regular
39,2011-07-24,15210.36,1,43.1,2.9,221.97,9.23,2011,7,29,Holiday
17,2013-04-07,15046.73,0,37.04,4.13,214.5,7.09,2013,4,14,Regular
14,2013-06-09,18566.39,0,68.93,3.48,224.61,6.51,2013,6,23,Regular
31,2011-04-10,29759.65,0,55.07,3.64,216.94,5.65,2011,4,14,Regular
24,2012-02-26,20389.69,0,61.15,2.81,219.71,8.37,2012,2,8,Regular
35,2010-10-31,25914.5,0,71.58,2.89,212.08,5.42,2010,10,43,Regular
44,2013-01-20,22534.88,0,76.14,2.75,215.92,5.31,2013,1,3,Regular
45,2010-03-07,25569.31,0,75.37,3.53,220.58,8.41,2010,3,9,Regular
34,2011-03-20,6000.18,0,48.26,4.05,219.36,8.47,2011,3,11,Regular
3,2011-04-24,18477.71,0,86.67,3.96,216.87,6,2011,4,16,Regular
37,2011-04-17,26535.68,0,94.24,3.02,219.44,9.79,2011,4,15,Regular
43,2010-07-11,17141.32,0,52.12,4.2,224.9,8.94,2010,7,27,Regular
40,2013-06-16,28812.37,0,31.19,2.71,219.19,8.43,2013,6,24,Regular
26,2012-03-18,27419.45,0,92.94,2.73,220.12,8.77,2012,3,11,Regular
23,2010-12-19,17654.35,0,94.65,4.2,224.02,7.06,2010,12,50,Regular
44,2013-06-16,17484.18,0,33.57,2.99,226.83,7.28,2013,6,24,Regular
39,2010-01-24,14931.97,0,30.35,3.92,220.54,9.35,2010,1,3,Regular
15,2011-07-03,16852.03,0,87.15,2.52,228.96,5.13,2011,7,26,Regular
49,2010-04-25,13837.05,0,51.1,2.69,217.07,9.01,2010,4,16,Regular
4,2012-01-22,22144.06,0,94.02,3.72,215.05,7.24,2012,1,3,Regular
29,2013-09-22,12719.77,0,45.17,2.86,223.86,7.32,2013,9,38,Regular
22,2011-05-29,23018.67,1,90.28,2.56,213.51,6.63,2011,5,21,Holiday
25,2013-05-05,23140.39,1,34.81,3.43,228,8.04,2013,5,18,Holiday
13,2013-07-07,11693.98,1,48.24,3.16,217.73,8.38,2013,7,27,Holiday
18,2010-06-06,27749.09,0,98.12,4.1,223.96,5.8,2010,6,22,Regular
33,2010-05-02,22568.05,1,46.18,4.14,221.4,7.83,2010,5,17,Holiday
16,2012-06-17,23748.49,0,39.31,3.73,211.09,7.32,2012,6,24,Regular
45,2010-08-29,16206.67,0,89.99,3.09,224.18,8.91,2010,8,34,Regular
42,2011-03-20,23111.9,1,38.25,3.42,225.8,7.73,2011,3,11,Holiday
44,2013-07-21,25631.97,1,36.82,3.9,229.65,7.15,2013,7,29,Holiday
2,2011-02-13,19506.96,0,52.64,2.64,218.32,7.64,2011,2,6,Regular
35,2010-01-03,30009.61,0,74.47,3.16,220.06,7.45,2010,1,53,Regular
42,2012-07-01,20220.32,0,79.75,4.14,227.5,9.68,2012,7,26,Regular
34,2011-04-10,25703.93,0,91.69,3.31,215.38,6.56,2011,4,14,Regular
30,2010-09-12,21465.04,0,67.86,3.75,213.78,5.19,2010,9,36,Regular
13,2010-07-18,22927.61,0,57.54,2.69,212.66,8.31,2010,7,28,Regular
13,2011-09-11,11643.34,0,55.12,4.05,229.57,8.02,2011,9,36,Regular
18,2013-01-27,21855.27,0,89.28,2.7,215.41,9.55,2013,1,4,Regular
32,2011-11-27,16325.12,0,80.67,4.22,225.15,5.59,2011,11,47,Regular
32,2013-08-11,15768.01,1,93.38,2.71,218.99,7.61,2013,8,32,Holiday
35,2012-04-29,28720.52,0,97.48,4.28,214.81,5.75,2012,4,17,Regular
39,2011-09-18,18931.15,0,51,3.23,228.27,7.28,2011,9,37,Regular
46,2012-07-08,14983.49,0,67.08,3.75,219.28,9,2012,7,27,Regular
29,2010-04-04,18204.34,0,74.23,4.19,221.32,9.29,2010,4,13,Regular
49,2013-01-27,13497.75,0,41.47,2.52,214.45,9.17,2013,1,4,Regular
29,2012-11-11,27169.42,0,33.73,3.03,216.48,7.74,2012,11,45,Regular
44,2013-05-12,16521.6,1,90.74,4.32,224.95,8.17,2013,5,19,Holiday
16,2012-07-01,22646.5,0,67.49,3.28,216.86,7.76,2012,7,26,Regular
44,2011-08-14,26780.53,0,69.95,3.91,220.12,7.81,2011,8,32,Regular
47,2012-11-18,17499.24,0,68.84,2.78,212.29,9.43,2012,11,46,Regular
10,2013-09-29,22660.11,0,82.85,3.86,227,6.05,2013,9,39,Regular
30,2010-05-23,14849.57,0,40.19,2.65,224.75,7.19,2010,5,20,Regular
25,2013-04-07,32228.85,0,72.98,3.93,225.21,8.05,2013,4,14,Regular
39,2010-06-27,24681.9,0,62.86,3.15,213.56,8.83,2010,6,25,Regular
20,2010-10-10,19036.97,0,92.79,3.43,219.9,8.81,2010,10,40,Regular
5,2012-04-29,16135.83,0,66.37,2.83,210.55,5.59,2012,4,17,Regular
1,2010-09-19,19430.02,0,96.01,3.76,216.3,6.11,2010,9,37,Regular
30,2011-09-04,18300.08,1,54.73,3.18,216.96,9.56,2011,9,35,Holiday
49,2010-03-14,29764.72,0,97.68,3.27,228.27,6.79,2010,3,10,Regular
3,2010-07-18,13872.33,0,91.26,3.8,229.86,5.01,2010,7,28,Regular
45,2011-02-20,20674.01,0,70.9,2.86,222.35,6,2011,2,7,Regular
14,2013-09-22,19908.31,0,54.76,4.2,220.34,9.85,2013,9,38,Regular
30,2013-09-08,19412.95,0,56.31,3.98,218.8,6.55,2013,9,36,Regular
50,2011-02-27,19456.92,0,84.09,3.66,210.37,8.07,2011,2,8,Regular
4,2012-10-21,19419.65,0,70.64,2.76,226,8.63,2012,10,42,Regular
18,2013-04-28,24365.33,0,58.11,3.87,223.44,8.23,2013,4,17,Regular
37,2013-05-19,23044.92,0,74.52,2.54,222.99,6.89,2013,5,20,Regular
25,2010-05-30,22094.56,0,81.33,4.11,226.18,7.15,2010,5,21,Regular
48,2011-06-26,4830.05,0,31.6,3.11,228.56,9.19,2011,6,25,Regular
1,2012-02-26,21498.97,1,36.29,2.73,217.79,8.31,2012,2,8,Holiday
46,2013-07-14,11721.8,0,36.61,2.83,218.53,5.12,2013,7,28,Regular
15,2012-05-06,23231.6,0,46.24,4.43,229.5,6.02,2012,5,18,Regular
9,2012-09-16,27372.49,0,59.89,4.05,223.29,6.43,2012,9,37,Regular
15,2010-10-31,15368.8,0,86.26,2.98,227.03,6.83,2010,10,43,Regular
49,2012-09-30,18691.1,0,54.58,4.43,214.43,7.88,2012,9,39,Regular
24,2011-11-06,17003.22,0,31.22,2.78,216.34,6.83,2011,11,44,Regular
4,2011-06-19,26177.16,1,63.84,3.97,217.83,9.13,2011,6,24,Holiday
12,2012-09-02,20475.14,0,99.76,3.81,216.34,7.37,2012,9,35,Regular
37,2011-01-16,28641.65,0,54.43,4.14,227.68,7.51,2011,1,2,Regular
37,2010-12-19,22068.77,0,97.29,3.26,220.23,7.14,2010,12,50,Regular
43,2011-12-11,21212.25,0,37.09,3.3,229.07,6.55,2011,12,49,Regular
6,2013-03-10,20341.03,0,42.12,3.75,216.43,8.62,2013,3,10,Regular
39,2013-01-27,24089.96,0,80.69,3.3,210.74,6.15,2013,1,4,Regular
46,2013-01-27,11311.57,0,65.08,2.58,212.76,8.45,2013,1,4,Regular
24,2010-07-18,20426.72,1,83.56,3.96,214.34,7.65,2010,7,28,Holiday
11,2011-04-24,19649.77,0,90.45,3.78,222.8,5.51,2011,4,16,Regular
13,2013-10-13,23627.09,0,47.58,3.35,213.62,5.09,2013,10,41,Regular
34,2013-01-13,19061.49,1,77.8,3.11,217.63,5.85,2013,1,2,Holiday
25,2011-07-10,14806.33,0,72.53,3.14,225.91,8.81,2011,7,27,Regular
7,2010-08-01,20036.75,0,90.31,3.98,212.5,6.92,2010,8,30,Regular
4,2012-02-19,14585.8,0,60.11,3.96,211.61,9.02,2012,2,7,Regular
8,2010-11-14,10373.69,1,33.63,4.14,220.8,7.51,2010,11,45,Holiday
20,2011-11-06,23635.61,0,70.19,4.02,223.96,5.16,2011,11,44,Regular
29,2010-12-26,22895.31,0,97.12,4.02,228.22,9.23,2010,12,51,Regular
45,2012-08-19,22335.45,0,31.02,3,223.24,9.68,2012,8,33,Regular
46,2011-05-29,26514.64,0,46.82,2.7,228.92,5.37,2011,5,21,Regular
10,2010-10-10,16674.84,0,52.12,4.02,214.89,6.04,2010,10,40,Regular
43,2011-06-19,12844.43,0,83.61,2.7,216.84,8.58,2011,6,24,Regular
34,2012-07-01,19649.85,1,52.63,4.46,226.79,9.99,2012,7,26,Holiday
26,2013-07-28,18262.5,0,46.74,4.25,226.22,9.38,2013,7,30,Regular
41,2012-03-04,15788.52,0,75.4,3.57,223.3,5.49,2012,3,9,Regular
49,2010-12-26,19600.75,0,33.25,3.2,220.12,8.04,2010,12,51,Regular
3,2013-02-03,16941.97,0,41.94,3.55,210.35,8.33,2013,2,5,Regular
6,2013-05-19,10819.97,1,58.56,3.97,215.61,8.15,2013,5,20,Holiday
5,2012-12-23,17794.12,0,54.89,4.01,213.17,7.84,2012,12,51,Regular
5,2011-08-28,14318.12,0,54.3,2.65,211.02,6.46,2011,8,34,Regular
47,2012-01-29,21158.24,0,37.6,4.11,225.52,8.34,2012,1,4,Regular
23,2012-09-09,16719.83,0,55.26,3.78,212.63,8.64,2012,9,36,Regular
49,2011-04-24,25558.16,0,85.86,2.58,217.15,7.88,2011,4,16,Regular
9,2012-04-15,28019.33,0,58.97,3.13,229.55,7.49,2012,4,15,Regular
35,2011-04-10,23396.91,0,71.03,3.52,218.18,6.1,2011,4,14,Regular
20,2011-02-27,12244.87,0,41.45,2.88,212.83,7.72,2011,2,8,Regular
49,2013-08-04,27525.98,0,34.88,2.81,223.8,5.64,2013,8,31,Regular
42,2011-05-08,27878.6,0,91.6,2.53,226.2,5.36,2011,5,18,Regular
35,2012-11-25,20093.95,0,53.2,4.32,215.58,8.89,2012,11,47,Regular
50,2013-08-25,26614.63,0,54.52,2.61,226.19,8.38,2013,8,34,Regular
